date_time,minute,open,high,low,close,volume
2004.01.04,0:00,107,108.3,105.89,106.8,33226
2004.01.11,0:00,106.64,107,105.71,106.64,38939
2004.01.18,0:00,106.64,107.94,105.74,106.72,54624
2004.01.25,0:00,106.44,106.76,105.45,105.71,55125
2004.02.01,0:00,105.71,106.81,105.21,105.51,39019
2004.02.08,0:00,105.89,105.92,105.16,105.45,33878
2004.02.15,0:00,105.48,109.37,105.39,109.04,45463
2004.02.22,0:00,108.93,109.84,108.03,109.09,49355
2004.02.29,0:00,109.05,112.3,108.89,112.04,47484
2004.03.07,0:00,112.2,112.36,110.2,110.78,54026
2004.03.14,0:00,110.68,111.08,106.39,106.66,61839
2004.03.21,0:00,106.89,107.68,105.54,106.02,53027
2004.03.28,0:00,105.58,106.25,103.39,104.56,57127
2004.04.04,0:00,104.39,107.25,104.11,106.46,52330
2004.04.11,0:00,106.32,109.29,105.04,107.81,58661
2004.04.18,0:00,107.76,109.92,107.57,108.97,58938
2004.04.25,0:00,109.12,111.05,108.29,110.5,60585
2004.05.02,0:00,110.42,112.51,108.31,112.22,53181
2004.05.09,0:00,112.29,114.9,112.19,114.24,65655
2004.05.16,0:00,114.21,114.73,111.75,112.3,70072
2004.05.23,0:00,112.18,113.35,110.03,110.22,60722
2004.05.30,0:00,110.3,112.01,109.05,111.15,62564
2004.06.06,0:00,110.9,111.02,108.65,110.06,62945
2004.06.13,0:00,110.39,111.5,108.54,108.86,67038
2004.06.20,0:00,108.61,109.43,107,107.57,56382
2004.06.27,0:00,107.45,109.61,107.41,108.32,67627
2004.07.04,0:00,108.37,109.75,107.91,108.17,59707
2004.07.11,0:00,107.87,110.08,107.56,108.71,65276
2004.07.18,0:00,108.8,110.33,108.08,110.17,60552
2004.07.25,0:00,110.17,112.5,109.4,111.35,69534
2004.08.01,0:00,111.09,111.92,109.82,110.48,66492
2004.08.08,0:00,110.41,112.11,110.12,110.7,58278
2004.08.15,0:00,110.48,111.03,108.93,109.11,59579
2004.08.22,0:00,109.15,110.5,109,109.68,59074
2004.08.29,0:00,109.63,110.71,108.72,110.47,36873
2004.09.05,0:00,110.51,110.64,109.02,109.65,37340
2004.09.12,0:00,109.47,110.41,109.27,109.8,40437
2004.09.19,0:00,109.92,110.94,109.57,110.62,37724
2004.09.26,0:00,110.52,111.74,109.78,110.52,42317
2004.10.03,0:00,110.64,111.48,109.28,109.51,33909
2004.10.10,0:00,109.51,110.78,108.78,109.33,29744
2004.10.17,0:00,109.25,109.6,107.15,107.25,30645
2004.10.24,0:00,107.27,107.4,105.74,105.77,42101
2004.10.31,0:00,105.82,106.9,105.49,105.55,38385
2004.11.07,0:00,105.49,107.31,105.25,105.56,39891
2004.11.14,0:00,105.66,105.69,102.67,103.08,42165
2004.11.21,0:00,103.12,103.72,102.13,102.58,42592
2004.11.28,0:00,102.65,103.62,101.81,102.1,60674
2004.12.05,0:00,102.08,106.22,101.9,105.2,63937
2004.12.12,0:00,105.55,105.82,103.43,104.18,64480
2004.12.19,0:00,104.05,104.71,103.43,103.68,37994
2004.12.26,0:00,103.74,104.31,102.3,102.51,32035
2005.01.02,0:00,102.63,105.2,102.35,104.75,65716
2005.01.09,0:00,104.81,104.86,101.74,102.03,48029
2005.01.16,0:00,102.02,103.94,101.64,102.68,42281
2005.01.23,0:00,102.81,104.35,102.34,103.27,40548
2005.01.30,0:00,103.67,104.74,103.32,104.08,37441
2005.02.06,0:00,104.57,106.86,104.03,105.71,36601
2005.02.13,0:00,105.48,105.88,104.27,105.64,35919
2005.02.20,0:00,105.77,105.8,103.8,105.21,35283
2005.02.27,0:00,105.24,105.59,104.08,104.77,37149
2005.03.06,0:00,104.75,105.37,103.63,103.99,53253
2005.03.13,0:00,103.91,105.2,103.68,104.74,34303
2005.03.20,0:00,104.77,106.6,104.64,106.38,33850
2005.03.27,0:00,106.33,107.79,106.32,107.57,47454
2005.04.03,0:00,107.66,108.9,107.58,108.24,44335
2005.04.10,0:00,108.3,108.57,107.13,107.78,40143
2005.04.17,0:00,107.62,108.07,105.76,106.02,39640
2005.04.24,0:00,105.55,106.42,104.61,104.74,32790
2005.05.01,0:00,105.08,105.45,104.2,105.05,26515
2005.05.08,0:00,105.11,107.45,104.85,107.31,28891
2005.05.15,0:00,107.29,108.31,106.57,108.14,28337
2005.05.22,0:00,108.21,108.33,107.22,107.92,24396
2005.05.29,0:00,107.98,108.89,107.47,107.69,29483
2005.06.05,0:00,107.72,108.7,106.5,108.65,27687
2005.06.12,0:00,108.63,109.74,108.45,108.58,29580
2005.06.19,0:00,108.93,109.63,108.16,109.04,29126
2005.06.26,0:00,109.22,111.81,109.12,111.78,30189
2005.07.03,0:00,111.78,112.61,111.32,112.18,27665
2005.07.10,0:00,112.23,112.45,110.75,112.15,29372
2005.07.17,0:00,112.29,113.74,109.87,111.32,36404
2005.07.24,0:00,111.41,112.88,111.29,112.49,33290
2005.07.31,0:00,112.64,112.79,110.75,111.93,34819
2005.08.07,0:00,112.22,112.64,109.3,109.37,34124
2005.08.14,0:00,109.43,110.82,109.04,110.45,28428
2005.08.21,0:00,110.41,110.72,109.36,110.18,29562
2005.08.28,0:00,110.12,111.78,109.2,109.81,34007
2005.09.04,0:00,109.73,110.75,108.75,109.67,31646
2005.09.11,0:00,109.17,111.46,109.14,111.33,33101
2005.09.18,0:00,111.51,112.51,110.96,112.49,29391
2005.09.25,0:00,112.45,113.68,112.09,113.5,31074
2005.10.02,0:00,113.47,114.39,113.01,113.8,32127
2005.10.09,0:00,113.73,115.08,113.55,114.06,26350
2005.10.16,0:00,114.13,115.97,113.75,115.9,31327
2005.10.23,0:00,115.89,116.22,114.61,115.67,31306
2005.10.30,0:00,115.74,118.33,115.53,118.32,27208
2005.11.06,0:00,118.31,118.37,116.87,117.97,27801
2005.11.13,0:00,118.06,119.56,117.85,119.09,76426
2005.11.20,0:00,119.17,119.69,118.22,119.62,94675
2005.11.27,0:00,119.68,121.21,118.32,120.57,106789
2005.12.04,0:00,120.6,121.38,119.95,120.65,62533
2005.12.11,0:00,120.81,121.05,115.61,115.66,71280
2005.12.18,0:00,115.57,117.64,115.52,116.25,55387
2005.12.25,0:00,116.45,118.16,115.99,117.74,51806
2006.01.01,0:00,117.88,118.04,114.22,114.43,46824
2006.01.08,0:00,114.45,114.9,113.42,114.16,56417
2006.01.15,0:00,114.09,115.92,113.78,115.28,56501
2006.01.22,0:00,115.29,117.43,114.13,117.32,60205
2006.01.29,0:00,117.28,119.37,116.68,118.93,42605
2006.02.05,0:00,118.87,119.17,116.88,117.85,45182
2006.02.12,0:00,117.78,118.85,116.74,118.05,45285
2006.02.19,0:00,118.25,118.98,116.41,116.89,42905
2006.02.26,0:00,117.06,117.12,115.45,116.42,48279
2006.03.05,0:00,116.37,119.13,116.03,118.99,49308
2006.03.12,0:00,118.9,119.18,115.69,115.91,51978
2006.03.19,0:00,116.04,118.48,115.49,117.46,46607
2006.03.26,0:00,117.62,118.2,116.26,117.69,43015
2006.04.02,0:00,117.74,118.78,116.67,118.29,46012
2006.04.09,0:00,118.15,118.89,117.81,118.67,36153
2006.04.16,0:00,118.53,118.57,116.54,116.57,43592
2006.04.23,0:00,115.71,115.95,113.65,113.82,50294
2006.04.30,0:00,113.69,114.16,112.25,112.57,46458
2006.05.07,0:00,111.92,112.18,109.31,110.02,74398
2006.05.14,0:00,109.63,112.22,108.99,111.68,82211
2006.05.21,0:00,111.84,112.96,110.97,112.64,63283
2006.05.28,0:00,112.66,113.37,111.33,111.71,64698
2006.06.04,0:00,111.65,114.71,111.43,113.96,68257
2006.06.11,0:00,114.1,115.43,113.96,115.18,60189
2006.06.18,0:00,115.21,116.59,114.38,116.56,60562
2006.06.25,0:00,116.48,116.69,114.18,114.41,60826
2006.07.02,0:00,114.35,115.79,113.82,114.03,64508
2006.07.09,0:00,113.88,116.39,113.39,116.11,68139
2006.07.16,0:00,116.38,117.88,115.82,116.16,65179
2006.07.23,0:00,116.14,117.39,114.6,114.64,60039
2006.07.30,0:00,114.67,115.55,113.96,114.43,72956
2006.08.06,0:00,114.18,116.43,114.15,116.31,69798
2006.08.13,0:00,116.35,116.76,115.18,115.79,63905
2006.08.20,0:00,115.76,117.4,115.35,117.28,62608
2006.08.27,0:00,117.29,117.49,116.5,117.08,61824
2006.09.03,0:00,116.95,117.04,115.56,116.93,60756
2006.09.10,0:00,116.92,118.14,116.6,117.54,65121
2006.09.17,0:00,117.47,118.27,116.08,116.55,62950
2006.09.24,0:00,116.45,118.19,116.12,118.17,59882
2006.10.01,0:00,118.11,119.08,117.38,119,50637
2006.10.08,0:00,118.96,119.87,118.81,119.62,32221
2006.10.15,0:00,119.69,119.8,118.04,118.73,34486
2006.10.22,0:00,118.72,119.64,117.14,117.58,34317
2006.10.29,0:00,117.54,118.18,116.57,117.99,38851
2006.11.05,0:00,118,118.58,117.17,117.59,33684
2006.11.12,0:00,117.48,118.45,117.12,117.74,40882
2006.11.19,0:00,117.84,118.24,115.57,115.88,31708
2006.11.26,0:00,115.43,116.54,114.96,115.42,42330
2006.12.03,0:00,115.1,116.49,114.41,116.31,38597
2006.12.10,0:00,116.36,118.31,116.15,118.16,38409
2006.12.17,0:00,117.98,118.95,117.68,118.85,31967
2006.12.24,0:00,118.73,119.23,118.28,119.06,34249
2006.12.31,0:00,118.98,119.67,117.97,118.61,32896
2007.01.07,0:00,118.71,120.71,118.1,120.3,36607
2007.01.14,0:00,120.31,121.57,120.04,121.21,35513
2007.01.21,0:00,121.25,121.79,120.17,121.51,40464
2007.01.28,0:00,121.44,122.17,120.07,121.11,36813
2007.02.04,0:00,121.18,121.72,119.94,121.68,32519
2007.02.11,0:00,122.04,122.05,118.96,119.4,36987
2007.02.18,0:00,119.25,121.61,119.25,120.99,31745
2007.02.25,0:00,120.89,120.98,116.4,116.77,48245
2007.03.04,0:00,116.65,118.37,115.13,118.3,56320
2007.03.11,0:00,118.37,118.49,115.75,116.68,58037
2007.03.18,0:00,116.29,118.31,116.24,118.1,44508
2007.03.25,0:00,117.92,118.42,116.38,117.82,45279
2007.04.01,0:00,117.49,119.38,117.46,119.25,28504
2007.04.08,0:00,119.24,119.55,118.21,119.25,28965
2007.04.15,0:00,119.38,119.87,117.6,118.67,41785
2007.04.22,0:00,118.71,119.75,118.22,119.6,40711
2007.04.29,0:00,119.26,120.45,119.06,120.17,28926
2007.05.06,0:00,120.13,120.52,119.47,120.18,43570
2007.05.13,0:00,120.2,121.39,120.02,121.12,31995
2007.05.20,0:00,121.18,121.87,120.85,121.78,31386
2007.05.27,0:00,121.71,122.13,121.18,122.07,27263
2007.06.03,0:00,122,122.11,120.76,121.71,34797
2007.06.10,0:00,121.74,123.66,121.48,123.43,30410
2007.06.17,0:00,123.46,124.13,123.09,123.88,34210
2007.06.24,0:00,123.77,123.93,122.23,123.16,44020
2007.07.01,0:00,123.04,123.55,122.08,123.33,30139
2007.07.08,0:00,123.4,123.66,120.96,121.92,41594
2007.07.15,0:00,121.88,122.41,120.83,121.24,36631
2007.07.22,0:00,121.57,121.59,117.97,118.63,64903
2007.07.29,0:00,118.22,119.47,117.57,118.03,69751
2007.08.05,0:00,117.19,119.8,117.15,118.38,68711
2007.08.12,0:00,118.33,118.55,111.59,114.36,114181
2007.08.19,0:00,114.35,117.1,113.68,116.42,91251
2007.08.26,0:00,116.39,116.72,113.86,115.75,79148
2007.09.02,0:00,115.76,116.46,113.11,113.37,59375
2007.09.09,0:00,112.86,115.47,112.58,115.33,62927
2007.09.16,0:00,115.35,116.36,113.97,115.49,64971
2007.09.23,0:00,115.38,115.87,114.01,114.78,58064
2007.09.30,0:00,114.77,117.26,114.71,117,52436
2007.10.07,0:00,117.24,117.77,116.8,117.59,35484
2007.10.14,0:00,117.45,117.93,114.5,114.5,52272
2007.10.21,0:00,114,115.01,113.23,114.2,60121
2007.10.28,0:00,114.13,115.91,114.05,114.82,49308
2007.11.04,0:00,114.61,114.8,110.49,110.67,68202
2007.11.11,0:00,110.46,111.74,109.12,111.08,75885
2007.11.18,0:00,110.83,111.06,107.55,108.29,62175
2007.11.25,0:00,108.48,111.21,107.21,111.2,67988
2007.12.02,0:00,110.94,111.78,109.55,111.67,47234
2007.12.09,0:00,111.59,113.6,110.5,113.28,51025
2007.12.16,0:00,113.31,114.19,112.73,114.05,41747
2007.12.23,0:00,114.02,114.7,112.28,112.28,15380
2007.12.30,0:00,112.58,112.59,107.89,108.57,35314
2008.01.06,0:00,108.63,110.09,108.55,108.84,63929
2008.01.13,0:00,108.76,108.94,105.9,106.84,71088
2008.01.20,0:00,106.81,107.89,104.97,106.71,101256
2008.01.27,0:00,106.82,107.45,105.7,106.47,69093
2008.02.03,0:00,106.64,107.81,105.91,107.3,59383
2008.02.10,0:00,107.5,108.59,106.33,107.79,51613
2008.02.17,0:00,107.81,108.36,106.71,107.15,50302
2008.02.24,0:00,107.26,108.21,103.67,103.71,54678
2008.03.02,0:00,103.25,104.17,101.41,102.66,68233
2008.03.09,0:00,102.14,103.59,98.89,99.02,85896
2008.03.16,0:00,98.75,100.44,95.77,99.56,100358
2008.03.23,0:00,99.51,101.03,98.55,99.22,83925
2008.03.30,0:00,98.88,102.94,98.81,101.47,87973
2008.04.06,0:00,101.72,102.85,100.02,101,84980
2008.04.13,0:00,101.26,104.64,100.3,103.67,89514
2008.04.20,0:00,103.83,104.81,102.67,104.42,89079
2008.04.27,0:00,104.41,105.7,103.2,105.39,77774
2008.05.04,0:00,105.25,105.62,102.61,102.86,79262
2008.05.11,0:00,102.99,105.44,102.58,104.06,80710
2008.05.18,0:00,103.95,104.69,102.74,103.37,71813
2008.05.25,0:00,103.32,105.87,103.13,105.5,61578
2008.06.01,0:00,105.22,106.42,103.87,104.91,89763
2008.06.08,0:00,104.64,108.4,104.57,108.2,96678
2008.06.15,0:00,108.24,108.6,107.13,107.27,66806
2008.06.22,0:00,107.46,108.44,105.86,106.16,90824
2008.06.29,0:00,106.28,106.94,105,106.77,70818
2008.07.06,0:00,106.78,107.78,105.65,106.4,127236
2008.07.13,0:00,106.47,107.1,103.78,106.96,56135
2008.07.20,0:00,106.93,108,106.07,107.89,51766
2008.07.27,0:00,107.86,108.39,107.28,107.75,89631
2008.08.03,0:00,107.55,110.36,107.46,110.2,81440
2008.08.10,0:00,110.1,110.69,108.37,110.52,222643
2008.08.17,0:00,110.33,110.42,109.55,109.9,68603
2008.08.24,0:00,109.86,110.29,108.42,108.82,125378
2008.08.31,0:00,108.43,109.19,105.53,107.21,161417
2008.09.07,0:00,108.47,109.08,106.07,107.88,77710
2008.09.14,0:00,106.31,108.03,103.54,107.25,152720
2008.09.21,0:00,106.84,107.02,105.03,106.16,147239
2008.09.28,0:00,106.29,106.98,103.54,105.15,154466
2008.10.05,0:00,105.06,105.09,97.92,100.28,220619
2008.10.12,0:00,100.72,103.07,99.28,101.45,162037
2008.10.19,0:00,101.47,102.42,90.94,94.64,183890
2008.10.26,0:00,93.17,99.71,92.07,98.47,212071
2008.11.02,0:00,98.64,100.56,96.78,98.24,142516
2008.11.09,0:00,98.96,99.49,94.48,97.08,124960
2008.11.16,0:00,95.94,97.56,93.56,95.96,147255
2008.11.23,0:00,95.84,97.44,94.61,95.53,114311
2008.11.30,0:00,95.51,95.58,91.6,92.88,85674
2008.12.07,0:00,92.86,93.91,88.64,91.16,84090
2008.12.14,0:00,90.93,91.35,87.14,89.33,106027
2008.12.21,0:00,89.29,91,89.26,90.82,44920
2008.12.28,0:00,90.67,92.42,89.78,91.82,22105
2009.01.04,0:00,91.95,94.61,90.16,90.39,100155
2009.01.11,0:00,90.12,91.31,88.48,91.2,119176
2009.01.18,0:00,91.19,91.25,87.12,88.43,153712
2009.01.25,0:00,88.44,90.76,88.42,89.69,186705
2009.02.01,0:00,89.7,92.42,88.59,92.08,152547
2009.02.08,0:00,92.09,92.14,89.71,91.49,144174
2009.02.15,0:00,91.52,94.47,91.43,93.51,144054
2009.02.22,0:00,93.45,98.72,92.76,97.21,138265
2009.03.01,0:00,97.19,99.69,96.57,98.27,124499
2009.03.08,0:00,98.28,99.19,95.67,98.08,131080
2009.03.15,0:00,98.07,98.98,93.55,95.96,136840
2009.03.22,0:00,95.97,98.87,95.65,98.19,132718
2009.03.29,0:00,98.2,100.54,95.96,100.47,102852
2009.04.05,0:00,100.45,101.45,99.32,100.41,169557
2009.04.12,0:00,100.53,100.59,98.15,99.27,145021
2009.04.19,0:00,99.28,99.41,96.64,96.71,162243
2009.04.26,0:00,96.72,99.58,95.62,99.44,240581
2009.05.03,0:00,99.45,99.75,97.93,98.68,236425
2009.05.10,0:00,98.67,98.84,94.73,95.14,196708
2009.05.17,0:00,95.13,96.7,93.85,94.69,74053
2009.05.24,0:00,94.7,97.24,94.42,95.26,65116
2009.05.31,0:00,95.33,98.89,94.45,98.78,79021
2009.06.07,0:00,97.87,98.42,97.28,98.4,9649
2009.06.14,0:00,98.19,98.34,95.53,96.18,36962
2009.06.21,0:00,96.09,96.56,94.87,95.21,36963
2009.06.28,0:00,95.34,96.98,95.15,96.08,27960
2009.07.05,0:00,95.86,95.86,91.78,92.54,48468
2009.07.12,0:00,92.49,94.45,91.73,94.2,46892
2009.07.19,0:00,94.34,95.29,93.1,94.72,41961
2009.07.26,0:00,94.73,95.87,94.01,94.64,44205
2009.08.02,0:00,94.65,97.78,94.36,97.53,43234
2009.08.09,0:00,97.19,97.49,94.42,94.72,42265
2009.08.16,0:00,94.71,95.28,93.42,94.57,41477
