date_time,minute,open,high,low,close,volume
2003.11.16,00:00,1.30280,1.31800,1.29650,1.30220,20682
2003.11.23,00:00,1.30280,1.32270,1.29300,1.30070,19546
2003.11.30,00:00,1.29800,1.31490,1.29430,1.30540,19391
2003.12.07,00:00,1.30560,1.33050,1.29540,1.31580,20148
2003.12.14,00:00,1.32570,1.34240,1.31020,1.33630,24807
2003.12.21,00:00,1.33570,1.33850,1.30280,1.30850,11695
2003.12.28,00:00,1.31040,1.31580,1.28360,1.28810,15250
2004.01.04,00:00,1.28760,1.29550,1.26800,1.27170,22901
2004.01.11,00:00,1.27020,1.30280,1.26850,1.29880,20900
2004.01.18,00:00,1.29950,1.31990,1.28520,1.31330,22020
2004.01.25,00:00,1.31340,1.33640,1.30360,1.32510,22819
2004.02.01,00:00,1.32470,1.34420,1.32340,1.32410,17628
2004.02.08,00:00,1.32810,1.33470,1.30650,1.31690,18335
2004.02.15,00:00,1.31740,1.35150,1.30760,1.33480,19339
2004.02.22,00:00,1.33710,1.35050,1.32560,1.33420,23088
2004.02.29,00:00,1.33710,1.35910,1.31550,1.32200,24413
2004.03.07,00:00,1.32220,1.33900,1.31620,1.33390,22346
2004.03.14,00:00,1.33520,1.34450,1.32410,1.33420,20335
2004.03.21,00:00,1.33410,1.34350,1.31650,1.31790,20380
2004.03.28,00:00,1.31900,1.32170,1.30070,1.31460,19193
2004.04.04,00:00,1.31420,1.33020,1.30340,1.32960,15171
2004.04.11,00:00,1.32830,1.34990,1.32620,1.34470,20015
2004.04.18,00:00,1.34530,1.36580,1.34230,1.36130,19390
2004.04.25,00:00,1.36180,1.37970,1.34650,1.37230,21651
2004.05.02,00:00,1.37210,1.38710,1.36270,1.38260,18734
2004.05.09,00:00,1.38450,1.39910,1.38270,1.38930,16724
2004.05.16,00:00,1.39050,1.40060,1.36640,1.37310,20128
2004.05.23,00:00,1.37190,1.37850,1.35540,1.36240,20390
2004.05.30,00:00,1.36130,1.37250,1.34770,1.35100,18063
2004.06.06,00:00,1.34930,1.36950,1.33930,1.36390,15730
2004.06.13,00:00,1.36450,1.38230,1.36200,1.36390,21185
2004.06.20,00:00,1.36240,1.36800,1.34050,1.34970,15761
2004.06.27,00:00,1.34980,1.35360,1.32280,1.32370,28074
2004.07.04,00:00,1.32320,1.32870,1.31390,1.31820,28799
2004.07.11,00:00,1.31780,1.33050,1.30590,1.31130,32774
2004.07.18,00:00,1.30950,1.32730,1.30510,1.32090,32015
2004.07.25,00:00,1.32110,1.33870,1.31520,1.33120,37146
2004.08.01,00:00,1.32740,1.33500,1.30700,1.31250,31207
2004.08.08,00:00,1.31130,1.33390,1.30750,1.30940,31885
2004.08.15,00:00,1.30890,1.31310,1.29540,1.29800,27384
2004.08.22,00:00,1.29710,1.31580,1.29670,1.31290,27307
2004.08.29,00:00,1.31340,1.32500,1.29610,1.30010,17109
2004.09.05,00:00,1.30030,1.30140,1.28430,1.29100,16571
2004.09.12,00:00,1.29000,1.30570,1.28790,1.29750,21204
2004.09.19,00:00,1.29780,1.30250,1.27170,1.27400,21785
2004.09.26,00:00,1.27460,1.27780,1.25890,1.26130,23597
2004.10.03,00:00,1.26280,1.27590,1.24920,1.25150,22482
2004.10.10,00:00,1.25060,1.26920,1.25020,1.25300,18617
2004.10.17,00:00,1.25360,1.26210,1.23260,1.23380,20559
2004.10.24,00:00,1.23170,1.23490,1.21530,1.21780,24411
2004.10.31,00:00,1.21800,1.22860,1.19570,1.19740,22310
2004.11.07,00:00,1.19510,1.20360,1.19000,1.19270,24531
2004.11.14,00:00,1.19360,1.20910,1.18710,1.19400,27465
2004.11.21,00:00,1.19320,1.19770,1.17160,1.17760,23997
2004.11.28,00:00,1.17840,1.20130,1.17770,1.19070,37696
2004.12.05,00:00,1.19130,1.23450,1.19060,1.22580,33768
2004.12.12,00:00,1.22660,1.24110,1.21840,1.22890,31718
2004.12.19,00:00,1.22750,1.24690,1.22180,1.23120,22126
2004.12.26,00:00,1.23210,1.23340,1.19660,1.20180,18810
2005.01.02,00:00,1.20120,1.23990,1.20020,1.23170,32224
2005.01.09,00:00,1.23380,1.23430,1.19450,1.21740,25118
2005.01.16,00:00,1.21740,1.23680,1.21190,1.22220,22768
2005.01.23,00:00,1.22160,1.24730,1.21380,1.23910,21917
2005.01.30,00:00,1.24030,1.25050,1.23060,1.24940,19145
2005.02.06,00:00,1.24940,1.25850,1.23570,1.23650,16830
2005.02.13,00:00,1.23700,1.24540,1.22600,1.23150,18660
2005.02.20,00:00,1.23170,1.24970,1.22330,1.23840,20770
2005.02.27,00:00,1.23910,1.24960,1.22730,1.23150,22452
2005.03.06,00:00,1.23150,1.23530,1.19930,1.20650,37538
2005.03.13,00:00,1.20370,1.21030,1.19770,1.20270,28962
2005.03.20,00:00,1.20240,1.22000,1.19830,1.21820,25047
2005.03.27,00:00,1.21800,1.22680,1.20540,1.21510,29284
2005.04.03,00:00,1.21590,1.23230,1.21550,1.22850,28943
2005.04.10,00:00,1.22880,1.24800,1.22350,1.24620,24550
2005.04.17,00:00,1.24580,1.25000,1.23150,1.23490,23450
2005.04.24,00:00,1.23340,1.26210,1.23320,1.25820,21319
2005.05.01,00:00,1.25940,1.26400,1.23840,1.24240,19410
2005.05.08,00:00,1.24160,1.26590,1.23550,1.26530,19704
2005.05.15,00:00,1.26550,1.27350,1.25530,1.26620,20055
2005.05.22,00:00,1.26600,1.26970,1.25110,1.25420,17865
2005.05.29,00:00,1.25650,1.26340,1.24220,1.24690,21619
2005.06.05,00:00,1.24720,1.25870,1.24220,1.25150,19535
2005.06.12,00:00,1.25100,1.25910,1.22830,1.22930,21792
2005.06.19,00:00,1.23130,1.24310,1.22670,1.23360,20429
2005.06.26,00:00,1.23440,1.24340,1.22310,1.24220,22609
2005.07.03,00:00,1.24480,1.24800,1.21700,1.21920,20331
2005.07.10,00:00,1.21950,1.22210,1.20200,1.22030,22915
2005.07.17,00:00,1.22060,1.22510,1.21070,1.21930,21010
2005.07.24,00:00,1.21950,1.24310,1.21510,1.22330,21297
2005.07.31,00:00,1.22240,1.22630,1.20640,1.21630,21361
2005.08.07,00:00,1.21660,1.21930,1.19210,1.19680,17485
2005.08.14,00:00,1.19570,1.22160,1.19400,1.21100,14333
2005.08.21,00:00,1.21000,1.21290,1.18600,1.19970,14344
2005.08.28,00:00,1.19700,1.20280,1.18070,1.18780,18283
2005.09.04,00:00,1.18790,1.19420,1.17250,1.17770,14385
2005.09.11,00:00,1.17610,1.18940,1.17590,1.17880,15436
2005.09.18,00:00,1.18100,1.18270,1.16210,1.17000,16527
2005.09.25,00:00,1.17320,1.18160,1.15850,1.16290,16909
2005.10.02,00:00,1.16210,1.18650,1.16200,1.17390,17040
2005.10.09,00:00,1.17450,1.18920,1.16820,1.18660,13945
2005.10.16,00:00,1.18560,1.18810,1.17070,1.18790,16541
2005.10.23,00:00,1.18730,1.19210,1.16390,1.17690,16350
2005.10.30,00:00,1.17740,1.18650,1.17150,1.18330,16824
2005.11.06,00:00,1.18530,1.19700,1.17990,1.18940,15869
2005.11.13,00:00,1.18940,1.19740,1.18510,1.18820,61351
2005.11.20,00:00,1.18810,1.19110,1.16730,1.16950,62011
2005.11.27,00:00,1.16970,1.17340,1.16020,1.16190,68474
2005.12.04,00:00,1.16180,1.16390,1.15310,1.15710,41493
2005.12.11,00:00,1.15850,1.16130,1.14250,1.15890,42876
2005.12.18,00:00,1.15950,1.17530,1.15780,1.16530,38021
2005.12.25,00:00,1.16660,1.17480,1.16050,1.16180,35035
2006.01.01,00:00,1.16250,1.17240,1.14520,1.16550,33615
2006.01.08,00:00,1.16560,1.17450,1.15570,1.16020,34431
2006.01.15,00:00,1.15890,1.17970,1.15150,1.15240,57162
2006.01.22,00:00,1.15410,1.15810,1.14540,1.14940,43694
2006.01.29,00:00,1.14850,1.15020,1.13740,1.14430,26048
2006.02.05,00:00,1.14250,1.15620,1.14200,1.15240,28903
2006.02.12,00:00,1.15370,1.16130,1.14970,1.15020,30819
2006.02.19,00:00,1.15030,1.15530,1.14510,1.14820,32099
2006.02.26,00:00,1.14980,1.15080,1.12980,1.13460,32999
2006.03.05,00:00,1.13480,1.16460,1.13370,1.16020,31856
2006.03.12,00:00,1.16050,1.16350,1.15110,1.15840,36887
2006.03.19,00:00,1.15890,1.17220,1.15710,1.16740,34996
2006.03.26,00:00,1.16670,1.17450,1.15760,1.16780,27669
2006.04.02,00:00,1.16800,1.17700,1.14390,1.14920,27198
2006.04.09,00:00,1.14850,1.15340,1.14260,1.15160,23132
2006.04.16,00:00,1.15140,1.15340,1.13490,1.13730,19844
2006.04.23,00:00,1.13560,1.13970,1.11600,1.11690,29325
2006.04.30,00:00,1.11720,1.11870,1.10120,1.10530,26623
2006.05.07,00:00,1.10540,1.11640,1.09730,1.10940,42544
2006.05.14,00:00,1.10870,1.12720,1.10120,1.11780,46457
2006.05.21,00:00,1.11980,1.12660,1.10460,1.10580,41988
2006.05.28,00:00,1.10430,1.10990,1.09300,1.10090,32773
2006.06.04,00:00,1.10120,1.12420,1.09770,1.10610,33213
2006.06.11,00:00,1.10620,1.12500,1.09600,1.12270,33917
2006.06.18,00:00,1.12190,1.12880,1.10310,1.12260,33025
2006.06.25,00:00,1.12040,1.12670,1.10790,1.11620,30582
2006.07.02,00:00,1.11610,1.11870,1.10400,1.11390,28524
2006.07.09,00:00,1.11420,1.13970,1.11320,1.12830,31710
2006.07.16,00:00,1.12780,1.14040,1.12620,1.13780,31567
2006.07.23,00:00,1.13740,1.14570,1.12830,1.13140,35854
2006.07.30,00:00,1.13000,1.13720,1.12210,1.12700,35458
2006.08.06,00:00,1.12630,1.12820,1.11720,1.12470,31576
2006.08.13,00:00,1.12550,1.13170,1.11420,1.12520,30859
2006.08.20,00:00,1.12550,1.12560,1.10480,1.10900,27199
2006.08.27,00:00,1.10880,1.11260,1.10300,1.10400,26721
2006.09.03,00:00,1.10420,1.12060,1.10400,1.12040,25425
2006.09.10,00:00,1.12070,1.12340,1.11180,1.11900,27998
2006.09.17,00:00,1.11910,1.12940,1.11180,1.11740,29543
2006.09.24,00:00,1.11730,1.11890,1.10850,1.11780,25981
2006.10.01,00:00,1.11760,1.13040,1.11440,1.12530,26071
2006.10.08,00:00,1.12630,1.13890,1.12110,1.13770,18109
2006.10.15,00:00,1.13720,1.14130,1.12030,1.12520,21970
2006.10.22,00:00,1.12490,1.13210,1.11770,1.11930,18670
2006.10.29,00:00,1.11960,1.13720,1.11760,1.12970,22677
2006.11.05,00:00,1.12920,1.13630,1.12540,1.13210,18980
2006.11.12,00:00,1.13090,1.14730,1.13020,1.14650,19901
2006.11.19,00:00,1.14630,1.15400,1.13040,1.13450,18178
2006.11.26,00:00,1.13230,1.14640,1.12850,1.14460,21437
2006.12.03,00:00,1.14360,1.15150,1.13750,1.14920,20609
2006.12.10,00:00,1.14910,1.15870,1.14510,1.15760,22914
2006.12.17,00:00,1.15750,1.15860,1.14290,1.15860,19507
2006.12.24,00:00,1.15810,1.16670,1.15700,1.16580,13061
2006.12.31,00:00,1.16450,1.17860,1.16220,1.17280,17265
2007.01.07,00:00,1.17300,1.18020,1.16810,1.17020,23324
2007.01.14,00:00,1.17010,1.17730,1.16440,1.17230,21725
2007.01.21,00:00,1.17220,1.18490,1.17100,1.17950,23362
2007.01.28,00:00,1.17930,1.18690,1.17350,1.18420,17494
2007.02.04,00:00,1.18410,1.18740,1.17130,1.17210,13729
2007.02.11,00:00,1.17330,1.17670,1.16180,1.16320,16518
2007.02.18,00:00,1.16380,1.17140,1.15630,1.15940,13138
2007.02.25,00:00,1.15900,1.17730,1.15730,1.17700,18081
2007.03.04,00:00,1.17710,1.18240,1.17020,1.17230,18048
2007.03.11,00:00,1.17190,1.17790,1.16790,1.17550,16044
2007.03.18,00:00,1.17640,1.17870,1.15340,1.16040,17586
2007.03.25,00:00,1.16070,1.16340,1.14980,1.15380,17003
2007.04.01,00:00,1.15190,1.15980,1.14850,1.15110,12965
2007.04.08,00:00,1.15030,1.15300,1.13290,1.13760,15118
2007.04.15,00:00,1.13640,1.13670,1.12110,1.12360,16249
2007.04.22,00:00,1.12230,1.12460,1.11280,1.11620,17588
2007.04.29,00:00,1.11530,1.11950,1.10310,1.10760,17873
2007.05.06,00:00,1.10700,1.11670,1.10040,1.11040,16682
2007.05.13,00:00,1.11080,1.11250,1.08750,1.08840,18139
2007.05.20,00:00,1.08870,1.08960,1.07750,1.08020,17765
2007.05.27,00:00,1.07960,1.08340,1.05980,1.06060,16832
2007.06.03,00:00,1.06110,1.07120,1.05470,1.06060,18784
2007.06.10,00:00,1.06090,1.07380,1.05880,1.06770,19264
2007.06.17,00:00,1.06790,1.07570,1.06140,1.06820,19200
2007.06.24,00:00,1.06860,1.07330,1.04680,1.06520,21382
2007.07.01,00:00,1.06250,1.06360,1.04600,1.04930,16648
2007.07.08,00:00,1.04850,1.06100,1.04440,1.04750,19114
2007.07.15,00:00,1.04780,1.04960,1.03990,1.04840,16042
2007.07.22,00:00,1.04860,1.06460,1.03390,1.06400,23833
2007.07.29,00:00,1.06440,1.06980,1.05000,1.05680,25349
2007.08.05,00:00,1.05650,1.06420,1.04610,1.05300,24560
2007.08.12,00:00,1.05380,1.08660,1.04840,1.05970,36573
2007.08.19,00:00,1.06110,1.06900,1.04740,1.05190,26800
2007.08.26,00:00,1.05210,1.06760,1.04690,1.05550,24814
2007.09.02,00:00,1.05540,1.05800,1.04710,1.05490,20201
2007.09.09,00:00,1.05430,1.05890,1.02770,1.02980,29010
2007.09.16,00:00,1.03030,1.03110,0.99360,1.00060,29534
2007.09.23,00:00,0.99980,1.00940,0.99120,0.99210,26357
2007.09.30,00:00,0.99260,1.00140,0.97870,0.98050,25577
2007.10.07,00:00,0.98120,0.98940,0.97160,0.97170,21323
2007.10.14,00:00,0.97180,0.98200,0.96320,0.96670,26221
2007.10.21,00:00,0.96630,0.98240,0.95880,0.96210,28926
2007.10.28,00:00,0.96130,0.96260,0.93250,0.93430,32396
2007.11.04,00:00,0.93580,0.94460,0.90560,0.94460,38929
2007.11.11,00:00,0.94660,0.98870,0.94320,0.97340,41354
2007.11.18,00:00,0.97530,0.99230,0.97030,0.98800,30911
2007.11.25,00:00,0.98620,1.00170,0.97990,0.99900,31763
2007.12.02,00:00,0.99920,1.02130,0.99740,1.00510,26864
2007.12.09,00:00,1.00420,1.02480,1.00040,1.01700,26054
2007.12.16,00:00,1.01780,1.02250,0.99100,0.99150,26357
2007.12.23,00:00,0.99190,0.99310,0.97560,0.98160,13344
2007.12.30,00:00,0.98010,1.00420,0.97650,1.00260,18048
2008.01.06,00:00,1.00230,1.02190,0.99650,1.01870,28388
2008.01.13,00:00,1.02000,1.03070,1.01240,1.02710,26761
2008.01.20,00:00,1.02660,1.03780,1.00150,1.00800,36111
2008.01.27,00:00,1.00790,1.01180,0.98710,0.99510,29685
2008.02.03,00:00,0.99400,1.01260,0.99210,0.99890,26586
2008.02.10,00:00,0.99920,1.01120,0.99210,1.00660,23287
2008.02.17,00:00,1.00880,1.01980,1.00210,1.01250,22231
2008.02.24,00:00,1.01300,1.01300,0.97090,0.98770,31301
2008.03.02,00:00,0.98650,0.99760,0.97420,0.99060,32199
2008.03.09,00:00,0.99020,0.99810,0.97970,0.98880,30967
2008.03.16,00:00,0.98650,1.02930,0.98600,1.02330,33882
2008.03.23,00:00,1.02610,1.03070,1.00940,1.02240,27271
2008.03.30,00:00,1.02250,1.03260,1.00180,1.00840,29897
2008.04.06,00:00,1.00940,1.02470,1.00380,1.02330,22006
2008.04.13,00:00,1.02680,1.02730,0.99870,1.00400,26220
2008.04.20,00:00,1.00480,1.02140,0.99970,1.01350,24211
2008.04.27,00:00,1.01290,1.02420,1.00360,1.01930,27274
2008.05.04,00:00,1.01980,1.01980,0.99980,1.00510,25332
2008.05.11,00:00,1.00670,1.01050,0.99430,0.99910,25245
2008.05.18,00:00,0.99950,0.99980,0.98180,0.98970,25890
2008.05.25,00:00,0.98840,0.99780,0.98230,0.99330,27801
2008.06.01,00:00,0.99480,1.02190,0.99270,1.01850,35652
2008.06.08,00:00,1.01780,1.03230,1.01500,1.02930,59652
2008.06.15,00:00,1.02910,1.02990,1.01010,1.01700,34474
2008.06.22,00:00,1.01650,1.01930,1.00490,1.01060,45952
2008.06.29,00:00,1.01040,1.02390,1.00620,1.01990,36354
2008.07.06,00:00,1.01860,1.02330,1.00680,1.00940,42902
2008.07.13,00:00,1.00840,1.01390,0.99750,1.00570,26977
2008.07.20,00:00,1.00680,1.02050,0.99910,1.01950,41531
2008.07.27,00:00,1.01870,1.02980,1.01740,1.02700,56896
2008.08.03,00:00,1.02680,1.06960,1.02640,1.06720,43119
2008.08.10,00:00,1.06710,1.07270,1.05630,1.05890,78331
2008.08.17,00:00,1.05930,1.06680,1.05440,1.06110,32284
2008.08.24,00:00,1.04640,1.06420,1.04100,1.06180,76374
2008.08.31,00:00,1.06240,1.07770,1.05420,1.06320,90455
2008.09.07,00:00,1.05870,1.08200,1.05500,1.06110,46747
2008.09.14,00:00,1.06520,1.08100,1.04290,1.04990,87508
2008.09.21,00:00,1.05070,1.05160,1.02990,1.03270,117503
