date_time,minute,open,high,low,close,volume
2005.07.02,21:00,427.70,429.30,421.10,423.05,14143
2005.07.09,21:00,423.15,428.15,417.85,421.55,17282
2005.07.16,21:00,421.60,427.20,418.65,425.00,14463
2005.07.23,21:00,425.05,431.20,421.65,429.60,16261
2005.07.30,21:00,429.80,439.75,428.80,437.25,18225
2005.08.06,21:00,437.30,450.04,432.75,446.15,28646
2005.08.13,21:00,446.15,447.30,435.75,436.40,30167
2005.08.20,21:00,436.25,441.25,435.60,437.40,30731
2005.08.27,21:00,437.60,447.50,429.05,444.50,30802
2005.09.03,21:00,444.45,449.80,442.72,449.00,23104
2005.09.10,21:00,448.90,460.35,444.40,459.45,26852
2005.09.17,21:00,459.50,475.20,458.30,463.60,37098
2005.09.24,21:00,462.80,474.50,457.70,468.90,39200
2005.10.01,21:00,468.75,475.85,462.75,474.55,33222
2005.10.08,21:00,474.60,480.11,465.50,469.30,38660
2005.10.15,21:00,469.40,475.46,459.75,466.90,36886
2005.10.22,21:00,466.62,475.75,463.00,472.90,37666
2005.10.29,21:00,472.85,473.05,454.80,456.70,39193
2005.11.05,21:00,456.65,470.15,455.95,468.40,31722
2005.11.12,21:00,468.35,488.85,466.40,485.30,32743
2005.11.19,21:00,485.50,496.85,484.60,495.75,24723
2005.11.26,21:00,495.65,506.50,490.70,503.15,35159
2005.12.03,21:00,503.05,530.75,503.05,525.85,13825
2005.12.10,21:00,527.60,541.00,492.85,502.35,10911
2005.12.17,21:00,502.20,509.05,489.45,503.05,9068
2005.12.24,21:00,503.50,517.85,503.15,516.97,5779
2005.12.31,21:00,516.98,540.02,516.98,539.27,25236
2006.01.07,21:00,539.95,557.75,534.95,555.75,31256
2006.01.14,21:00,555.78,568.02,539.95,553.53,24263
2006.01.21,21:00,553.52,566.65,551.35,558.94,21876
2006.01.28,21:00,558.27,575.10,558.10,567.40,22557
2006.02.04,21:00,568.40,573.78,544.75,550.37,31148
2006.02.11,21:00,550.77,554.40,534.65,551.75,35212
2006.02.18,21:00,551.74,559.40,547.09,558.75,25978
2006.02.25,21:00,557.65,570.54,552.50,565.07,29921
2006.03.04,21:00,565.70,568.20,533.50,540.60,35602
2006.03.11,21:00,541.04,557.60,540.60,553.60,28587
2006.03.18,21:00,553.50,561.10,544.10,559.65,31441
2006.03.25,21:00,558.88,589.35,558.50,582.28,32923
2006.04.01,21:00,582.50,597.90,581.65,588.87,38165
2006.04.08,21:00,590.60,604.02,590.25,598.26,35488
2006.04.15,21:00,598.35,645.60,598.34,634.90,43592
2006.04.22,21:00,634.89,655.80,618.77,654.53,35378
2006.04.29,21:00,654.35,684.15,650.38,683.30,36898
2006.05.06,21:00,683.15,730.25,675.15,714.98,40890
2006.05.13,21:00,714.55,720.25,650.79,659.77,34032
2006.05.20,21:00,657.20,674.67,635.50,653.23,29410
2006.05.27,21:00,653.19,665.25,618.77,638.07,16414
2006.06.03,21:00,636.87,644.70,600.70,605.75,27559
2006.06.10,21:00,607.15,611.45,542.54,579.60,28599
2006.06.17,21:00,579.90,594.79,560.80,583.02,21962
2006.06.24,21:00,584.25,616.20,576.47,615.28,26033
2006.07.01,21:00,613.00,637.30,613.00,628.87,20376
2006.07.08,21:00,630.04,667.66,620.21,664.55,30534
2006.07.15,21:00,669.38,674.82,615.60,621.04,30875
2006.07.22,21:00,620.22,640.65,601.90,634.46,24351
2006.07.29,21:00,635.02,655.92,628.53,646.20,25925
2006.08.05,21:00,645.95,654.76,626.13,631.54,27015
2006.08.12,21:00,631.22,632.75,607.11,614.40,27790
2006.08.19,21:00,614.71,630.08,613.47,622.57,24305
2006.08.26,21:00,622.35,627.62,607.15,625.69,21973
2006.09.02,21:00,624.87,640.24,606.25,610.28,20200
2006.09.09,21:00,610.27,610.27,570.45,577.87,30181
2006.09.16,21:00,579.14,592.35,571.88,589.00,24836
2006.09.23,21:00,589.60,606.66,581.82,598.40,25768
2006.09.30,21:00,598.39,603.67,559.07,573.29,26218
2006.10.07,21:00,574.00,590.65,568.75,589.72,31350
2006.10.14,21:00,591.60,602.21,585.60,591.61,27288
2006.10.21,21:00,591.50,599.75,572.75,599.60,17646
2006.10.28,21:00,599.49,629.10,597.70,627.77,21805
2006.11.04,21:00,627.10,636.50,613.07,627.90,22652
2006.11.11,21:00,628.00,632.25,614.45,621.27,19395
2006.11.18,21:00,621.10,639.94,620.15,638.05,13248
2006.11.25,21:00,639.70,649.75,632.52,645.70,15117
2006.12.02,21:00,645.65,648.50,623.35,624.52,16176
2006.12.09,21:00,624.75,630.95,614.32,615.45,17070
2006.12.16,21:00,615.09,624.29,612.25,620.95,18065
2006.12.23,21:00,620.96,636.78,620.96,636.35,10539
2006.12.30,21:00,637.78,644.74,601.75,606.44,15292
2007.01.06,21:00,608.85,627.29,603.54,625.78,21046
2007.01.13,21:00,626.10,636.15,621.45,635.12,18499
2007.01.20,21:00,635.57,654.21,631.85,645.83,39725
2007.01.27,21:00,646.30,661.21,640.59,647.50,41123
2007.02.03,21:00,647.75,668.70,645.85,666.40,32193
2007.02.10,21:00,667.55,671.65,659.50,668.90,35419
2007.02.17,21:00,668.40,688.10,655.50,682.90,32342
2007.02.24,21:00,680.70,688.80,639.27,642.60,83252
2007.03.03,21:00,642.50,657.85,632.30,647.95,61972
2007.03.10,21:00,650.25,655.15,636.64,652.95,38052
2007.03.17,21:00,654.70,666.60,651.95,656.65,27820
2007.03.24,21:00,657.36,669.20,655.30,663.30,26042
2007.03.31,21:00,665.25,675.55,656.05,674.41,28986
2007.04.07,21:00,673.21,685.65,670.40,684.75,28771
2007.04.14,21:00,685.76,693.50,678.95,691.45,30919
2007.04.21,21:00,691.70,693.55,670.65,681.10,32157
2007.04.28,21:00,680.95,690.50,667.45,688.40,24931
2007.05.05,21:00,688.00,690.70,664.25,670.60,28322
2007.05.12,21:00,670.80,674.98,653.85,661.17,51332
2007.05.19,21:00,661.43,665.13,651.90,655.75,46307
2007.05.26,21:00,655.85,671.53,652.00,671.25,35841
2007.06.02,21:00,671.15,673.80,644.10,648.30,52851
2007.06.09,21:00,648.95,655.75,643.00,654.90,48244
2007.06.16,21:00,655.35,661.95,647.85,653.75,44975
2007.06.23,21:00,653.85,654.30,639.22,649.20,46291
2007.06.30,21:00,649.25,658.58,645.03,655.40,35331
2007.07.07,21:00,655.60,669.13,653.80,666.45,47155
2007.07.14,21:00,667.10,686.70,662.50,682.95,48172
2007.07.21,21:00,683.30,687.80,654.40,660.60,58017
2007.07.28,21:00,661.15,675.35,659.15,672.60,52748
2007.08.04,21:00,675.25,676.80,657.95,672.45,60887
2007.08.11,21:00,672.40,672.80,641.75,657.35,70443
2007.08.18,21:00,657.38,668.85,653.03,667.85,59181
2007.08.25,21:00,668.15,674.85,661.15,672.95,51644
2007.09.01,21:00,672.70,706.78,671.35,700.48,59808
2007.09.08,21:00,700.43,717.25,699.00,707.05,66468
2007.09.15,21:00,706.95,739.55,706.00,731.05,80380
2007.09.22,21:00,730.80,745.85,722.00,743.20,77414
2007.09.29,21:00,743.65,747.80,720.70,741.95,81803
2007.10.06,21:00,742.20,753.70,726.55,749.38,73415
2007.10.13,21:00,749.10,770.95,747.35,764.90,99380
2007.10.20,21:00,765.85,785.70,745.08,784.75,94151
2007.10.27,21:00,785.00,808.00,776.80,806.60,100117
2007.11.03,21:00,806.40,845.65,800.85,831.65,139179
2007.11.10,21:00,831.55,831.70,782.50,785.92,141216
2007.11.17,21:00,786.17,825.67,772.70,824.05,97704
2007.11.24,21:00,821.90,836.80,779.00,783.38,122983
2007.12.01,21:00,784.05,806.75,776.95,794.55,102968
2007.12.08,21:00,794.40,817.10,787.70,794.40,97403
2007.12.15,21:00,794.05,812.35,785.13,811.35,76327
2007.12.22,21:00,810.95,840.50,805.00,840.23,44705
2007.12.29,21:00,839.50,869.38,829.83,859.25,68106
2008.01.05,21:00,859.75,898.08,855.13,895.05,119986
2008.01.12,21:00,895.25,914.30,869.85,882.85,132446
2008.01.19,21:00,882.75,923.55,849.35,913.61,126537
2008.01.26,21:00,913.60,936.85,903.35,904.60,104549
2008.02.02,21:00,905.93,922.50,884.20,922.20,116409
2008.02.09,21:00,922.03,927.18,896.30,902.15,100840
2008.02.16,21:00,901.80,953.85,900.13,944.80,102963
2008.02.23,21:00,946.30,976.18,926.45,973.60,115756
2008.03.01,21:00,973.80,992.95,956.48,972.55,125794
2008.03.08,21:00,972.40,1007.00,960.95,1002.75,117043
2008.03.15,21:00,1002.25,1032.60,904.48,917.46,95696
2008.03.22,21:00,915.50,954.93,906.28,931.20,107172
2008.03.29,21:00,930.35,940.85,872.10,913.55,120374
2008.04.05,21:00,912.85,939.65,902.75,924.85,111811
2008.04.12,21:00,925.25,952.80,904.63,916.30,104844
2008.04.19,21:00,916.00,928.68,877.70,886.05,112363
2008.04.26,21:00,886.00,895.78,845.05,855.98,117028
2008.05.03,21:00,856.05,889.60,854.88,884.45,109946
2008.05.10,21:00,884.55,904.80,859.60,902.25,115271
2008.05.17,21:00,902.15,935.25,900.68,924.60,112421
2008.05.24,21:00,925.05,930.75,870.53,886.40,96940
2008.05.31,21:00,886.50,902.15,864.85,901.93,114420
2008.06.07,21:00,901.85,909.15,857.35,871.15,129637
2008.06.14,21:00,870.80,908.65,866.55,901.73,115432
2008.06.21,21:00,901.40,930.72,873.50,927.40,110923
2008.06.28,21:00,927.55,946.75,918.45,933.90,100580
2008.07.05,21:00,932.36,967.78,912.47,963.80,122018
2008.07.12,21:00,963.70,988.28,949.83,954.63,128418
2008.07.19,21:00,956.48,976.13,916.22,929.28,114360
2008.07.26,21:00,929.10,933.05,893.80,910.32,101022
2008.08.02,21:00,910.00,915.43,850.72,856.48,117507
2008.08.09,21:00,855.65,865.85,772.80,787.15,137425
2008.08.16,21:00,790.20,839.10,782.20,822.80,115373
2008.08.23,21:00,824.25,844.03,806.90,830.85,127121
2008.08.30,21:00,834.78,836.30,789.35,803.10,148703
2008.09.06,21:00,804.53,818.13,736.18,765.05,180315
2008.09.13,21:00,769.45,920.34,764.20,873.07,230232
2008.09.20,21:00,871.75,911.60,862.05,877.93,199542
2008.09.27,21:00,872.10,926.70,819.20,835.45,206605
2008.10.04,21:00,832.90,930.48,825.50,849.55,209816
2008.10.11,21:00,850.60,872.23,772.30,783.05,193390
2008.10.18,21:00,776.40,810.30,681.43,734.60,210304
2008.10.25,21:00,735.55,777.85,707.05,724.20,211281
2008.11.01,21:00,726.78,769.45,721.93,736.20,186604
2008.11.08,21:00,737.03,768.50,699.70,741.65,183049
2008.11.15,21:00,740.70,802.38,730.80,800.40,182432
2008.11.22,21:00,800.75,830.80,786.43,817.93,136723
2008.11.29,21:00,818.43,818.98,741.13,756.18,179814
2008.12.06,21:00,754.95,834.72,753.72,821.60,185947
2008.12.13,21:00,824.45,881.75,821.30,836.58,185625
2008.12.20,21:00,838.00,872.53,829.35,868.50,88215
2008.12.27,21:00,869.38,890.00,856.03,874.97,106711
2009.01.03,21:00,875.43,884.65,836.05,853.35,188778
2009.01.10,21:00,855.15,856.60,801.53,842.55,184815
2009.01.17,21:00,843.35,903.03,823.40,898.97,171653
2009.01.24,21:00,899.30,929.48,874.25,927.20,189337
2009.01.31,21:00,924.85,925.53,889.00,910.75,172846
2009.02.07,21:00,911.00,952.15,890.62,941.77,171238
2009.02.14,21:00,939.47,1005.98,936.22,992.40,173106
2009.02.21,21:00,992.80,997.98,927.00,941.72,210515
2009.02.28,21:00,939.50,958.15,900.00,938.90,197142
2009.03.07,21:00,940.33,941.95,891.33,928.85,166458
2009.03.14,21:00,929.10,966.70,883.78,951.50,171701
2009.03.21,21:00,950.30,957.08,916.38,922.85,164298
2009.03.28,21:00,924.20,932.87,890.58,892.55,157106
2009.04.04,21:00,896.55,896.55,865.20,881.00,117943
2009.04.11,21:00,881.55,899.72,865.18,868.50,115482
2009.04.18,21:00,869.40,913.78,864.50,912.40,131516
2009.04.25,21:00,913.18,918.30,880.15,886.05,117851
2009.05.02,21:00,886.32,925.30,884.65,915.90,123156
2009.05.09,21:00,916.15,934.15,908.45,931.30,117770
2009.05.16,21:00,931.05,961.42,915.07,956.95,123066
2009.05.23,21:00,956.77,980.22,941.05,978.35,111044
2009.05.30,21:00,979.35,989.97,952.55,954.88,146461
2009.06.06,21:00,955.33,965.20,935.82,938.75,132056
2009.06.13,21:00,939.73,942.65,925.80,933.40,121350
2009.06.20,21:00,933.50,948.20,912.83,939.10,118817
2009.06.27,21:00,938.55,946.40,923.07,932.50,93374
2009.07.04,21:00,932.30,932.30,904.93,912.55,104803
2009.07.11,21:00,912.65,942.02,907.80,936.85,97253
2009.07.18,21:00,937.20,957.35,936.95,950.95,99832
2009.07.25,21:00,950.90,958.80,925.65,953.50,98093
2009.08.01,21:00,954.35,971.60,951.11,954.60,125416
2009.08.08,21:00,953.65,960.50,940.12,948.05,110046
2009.08.15,21:00,947.13,957.85,930.33,953.33,107353
2009.08.22,21:00,952.85,961.55,934.55,954.40,107939
2009.08.29,21:00,955.30,997.34,943.35,993.10,132477
2009.09.05,21:00,992.00,1011.72,982.85,1004.58,128957
2009.09.12,21:00,1005.60,1023.90,992.18,1007.15,153839
2009.09.19,21:00,1005.65,1019.65,984.85,990.50,147966
2009.09.26,21:00,991.23,1009.65,985.17,1002.20,151704
2009.10.03,21:00,1002.33,1061.33,1000.61,1048.70,161286
2009.10.10,21:00,1048.55,1070.80,1042.90,1052.95,157353
2009.10.17,21:00,1052.60,1067.73,1047.67,1054.95,159536
2009.10.24,21:00,1054.70,1059.68,1026.50,1044.95,156057
2009.10.31,21:00,1043.90,1101.05,1041.18,1094.60,160431
2009.11.07,21:00,1097.75,1122.80,1095.30,1118.25,146295
2009.11.14,21:00,1118.70,1152.95,1118.70,1150.10,156331
2009.11.21,21:00,1151.12,1195.22,1137.35,1177.18,151574
2009.11.28,21:00,1177.20,1226.37,1147.22,1160.83,214773
2009.12.05,21:00,1159.20,1168.50,1109.33,1114.99,238978
2009.12.12,21:00,1113.63,1141.68,1094.63,1113.00,197719
2009.12.19,21:00,1110.75,1119.25,1074.50,1105.03,128986
2009.12.26,21:00,1106.82,1113.67,1085.80,1098.15,104015
2010.01.02,21:00,1096.90,1140.40,1092.95,1137.63,171981
2010.01.09,21:00,1138.30,1161.88,1118.50,1130.45,166982
2010.01.16,21:00,1131.22,1141.45,1082.35,1092.80,161194
2010.01.23,21:00,1093.65,1104.05,1074.20,1080.59,175429
2010.01.30,21:00,1080.88,1125.00,1044.35,1065.80,170866
2010.02.06,21:00,1065.60,1097.80,1061.55,1093.05,180625
2010.02.13,21:00,1093.00,1127.15,1091.33,1118.95,168244
2010.02.20,21:00,1121.53,1130.63,1088.20,1117.30,171643
2010.02.27,21:00,1117.93,1144.78,1112.03,1134.28,156472
2010.03.06,21:00,1135.80,1137.58,1098.15,1101.35,140560
2010.03.13,21:00,1101.47,1133.05,1100.90,1106.50,123688
2010.03.20,21:00,1107.47,1109.58,1084.95,1106.95,131677
2010.03.27,21:00,1107.68,1127.95,1101.53,1123.22,87584
2010.04.03,21:00,1126.08,1164.75,1119.72,1161.40,108559
2010.04.10,21:00,1168.90,1169.40,1130.15,1136.95,123436
2010.04.17,21:00,1133.60,1157.45,1123.68,1157.35,127341
2010.04.24,21:00,1156.55,1181.60,1146.15,1178.68,126499
2010.05.01,21:00,1177.80,1213.68,1157.15,1207.85,165349
2010.05.08,21:00,1199.05,1249.25,1183.80,1231.65,176329
2010.05.15,21:00,1230.60,1242.25,1165.95,1176.80,203671
2010.05.22,21:00,1178.22,1218.30,1176.86,1213.71,140551
2010.05.29,21:00,1212.35,1228.78,1196.32,1219.40,120399
2010.06.05,21:00,1218.75,1252.03,1210.45,1226.10,148899
2010.06.12,21:00,1227.50,1262.43,1215.97,1256.33,127017
2010.06.19,21:00,1260.43,1265.03,1224.70,1255.10,137273
2010.06.26,21:00,1254.00,1262.57,1196.25,1210.95,142625
2010.07.03,21:00,1212.00,1214.25,1184.78,1211.40,115040
2010.07.10,21:00,1212.50,1217.95,1185.93,1192.70,122147
2010.07.17,21:00,1192.00,1203.89,1175.37,1188.83,131475
2010.07.24,21:00,1187.94,1194.60,1156.75,1180.75,111514
2010.07.31,21:00,1181.83,1210.60,1174.35,1205.00,104849
2010.08.07,21:00,1204.15,1217.45,1190.47,1215.03,105772
2010.08.14,21:00,1214.50,1237.31,1213.90,1227.55,91842
2010.08.21,21:00,1227.28,1231.82,1225.35,1227.65,9084
2010.08.22,00:00,1226.67,1243.99,1210.06,1236.88,164071
2010.08.29,00:00,1236.87,1254.48,1231.64,1247.86,280667
2010.09.05,00:00,1247.87,1262.16,1236.56,1243.46,305046
2010.09.12,00:00,1243.42,1282.57,1240.98,1276.63,344356
2010.09.19,00:00,1276.64,1299.63,1271.57,1296.58,369978
2010.09.26,00:00,1296.59,1320.30,1282.97,1317.40,353026
2010.10.03,00:00,1317.47,1364.61,1312.21,1354.96,430958
2010.10.10,00:00,1354.95,1386.86,1340.14,1366.06,429560
2010.10.17,00:00,1366.07,1374.76,1314.86,1333.69,502218
2010.10.24,00:00,1333.68,1365.64,1319.02,1362.85,450787
2010.10.31,00:00,1362.78,1397.88,1327.58,1395.33,408137
2010.11.07,00:00,1395.35,1424.18,1359.87,1370.27,601702
2010.11.14,00:00,1370.35,1376.53,1329.47,1359.01,537196
2010.11.21,00:00,1359.06,1382.18,1348.31,1357.22,413372
2010.11.28,00:00,1357.23,1415.43,1353.05,1410.20,435621
2010.12.05,00:00,1410.21,1430.81,1371.26,1380.49,440061
2010.12.12,00:00,1380.50,1407.87,1361.40,1381.08,458671
2010.12.19,00:00,1381.03,1391.77,1372.08,1373.15,296316
2010.12.26,00:00,1373.17,1419.52,1372.71,1416.89,325704
2011.01.02,00:00,1416.88,1423.73,1352.80,1370.33,437278
2011.01.09,00:00,1370.34,1392.93,1355.14,1363.92,429882
2011.01.16,00:00,1363.91,1378.91,1337.67,1345.08,429100
2011.01.23,00:00,1345.07,1353.15,1308.05,1336.54,429723
2011.01.30,00:00,1339.32,1355.64,1322.99,1344.71,366118
2011.02.06,00:00,1344.72,1368.07,1344.72,1355.69,331097
2011.02.13,00:00,1355.65,1391.54,1353.78,1390.85,257542
2011.02.20,00:00,1390.87,1417.93,1390.87,1413.29,166833
2011.02.27,00:00,1413.35,1440.16,1404.75,1435.18,189684
2011.03.06,00:00,1435.19,1444.65,1402.81,1426.55,224310
2011.03.13,00:00,1426.54,1430.03,1380.52,1425.40,258033
2011.03.20,00:00,1425.42,1447.59,1419.31,1425.57,193118
2011.03.27,00:00,1425.50,1439.23,1410.05,1430.57,205873
2011.04.03,00:00,1430.53,1476.08,1429.52,1475.70,203974
2011.04.10,00:00,1475.73,1488.15,1443.90,1488.00,249884
2011.04.17,00:00,1487.99,1513.78,1477.30,1512.46,184289
2011.04.24,00:00,1512.48,1569.20,1492.78,1553.45,206286
2011.05.01,00:00,1553.38,1575.16,1462.35,1493.35,314194
2011.05.08,00:00,1493.52,1526.40,1477.90,1491.93,252426
2011.05.15,00:00,1491.45,1517.30,1471.71,1516.90,226208
2011.05.22,00:00,1516.45,1538.19,1503.75,1536.50,217836
2011.05.29,00:00,1536.40,1550.19,1519.34,1544.69,176718
2011.06.05,00:00,1544.55,1553.39,1525.75,1530.20,179335
2011.06.12,00:00,1530.15,1541.89,1510.73,1538.70,184184
2011.06.19,00:00,1539.20,1558.02,1498.16,1501.50,188174
2011.06.26,00:00,1501.15,1514.04,1478.00,1489.64,178218
2011.07.03,00:00,1489.65,1545.27,1489.43,1542.38,137461
2011.07.10,00:00,1542.45,1596.75,1540.52,1596.20,195743
2011.07.17,00:00,1596.35,1621.14,1580.90,1616.03,175357
2011.07.24,00:00,1614.80,1632.35,1603.00,1615.28,140090
